customer_name,total_sales,total_quantity,total_profit,average_discount,average_shipping_days,number_of_orders,cluster,segment_name
Nat Carroll,16613.0,246,-460.87737999999996,0.0915,4.197368421052632,76,0,High-Value Customers
Nat Gilpin,12015.0,186,2806.44286,0.07354545454545455,4.303030303030303,66,1,Regular Customers
Natalie DeCherney,13709.0,223,2620.28132,0.11038095238095239,3.8412698412698414,63,1,Regular Customers
Natalie Fritzler,31778.0,325,1542.8211000000001,0.1794736842105263,3.9894736842105263,95,0,High-Value Customers
Natalie Webber,22374.0,258,3821.53806,0.18612658227848103,3.949367088607595,79,0,High-Value Customers
Nathan Cano,10759.0,148,-724.9872,0.1920408163265306,4.428571428571429,49,1,Regular Customers
Nathan Gelder,22721.0,243,4211.22484,0.0872923076923077,3.8153846153846156,65,0,High-Value Customers
Nathan Mautz,24278.0,253,5789.1168,0.062000000000000006,4.173333333333333,75,0,High-Value Customers
Neil Ducich,14780.0,195,3168.85352,0.10091228070175438,3.9473684210526314,57,1,Regular Customers
Neil Französisch,12649.0,186,2920.0567,0.13712903225806453,4.112903225806452,62,1,Regular Customers
Neil Knudson,13875.0,222,3040.5326999999997,0.08733333333333335,4.587301587301587,63,1,Regular Customers
Neola Schneider,15801.0,292,-687.4442600000001,0.22469333333333333,3.973333333333333,75,0,High-Value Customers
Neoma Murray,13872.0,240,3142.6994999999997,0.14203703703703704,3.7037037037037037,54,1,Regular Customers
Nick Crebassa,12302.0,149,1335.378,0.193,3.78,50,1,Regular Customers
Nick Radford,12891.0,212,1669.96578,0.15620588235294117,4.0588235294117645,68,1,Regular Customers
Nick Zandusky,20271.0,235,2091.27572,0.097,3.4545454545454546,66,0,High-Value Customers
Nicole Brennan,5935.0,93,-691.4278,0.27909677419354845,3.5483870967741935,31,1,Regular Customers
Nicole Fjeld,12268.0,163,1371.54862,0.14306976744186048,4.232558139534884,43,1,Regular Customers
Nicole Hansen,21304.0,276,4075.4649,0.12861111111111112,3.875,72,0,High-Value Customers
Noah Childs,17346.0,212,2262.91458,0.08901694915254237,3.8983050847457625,59,1,Regular Customers
Noel Staavos,16643.0,318,818.7196,0.19619565217391305,3.869565217391304,92,0,High-Value Customers
Nona Balk,10082.0,162,1453.4044999999999,0.11607843137254902,3.6862745098039214,51,1,Regular Customers
Nora Paige,15714.0,164,3035.66246,0.052541666666666674,4.020833333333333,48,1,Regular Customers
Nora Pelletier,16358.0,244,1559.0269,0.11854545454545454,3.8484848484848486,66,0,High-Value Customers
Nora Preis,15921.0,247,375.5511999999999,0.2085483870967742,4.032258064516129,62,1,Regular Customers
Odella Nelson,19273.0,262,2783.30724,0.13502702702702704,3.8513513513513513,74,0,High-Value Customers
Olvera Toch,19759.0,262,1831.00136,0.14334246575342466,3.73972602739726,73,0,High-Value Customers
Pamela Coakley,11940.0,159,-420.10256,0.16379166666666667,3.5208333333333335,48,1,Regular Customers
Pamela Stobb,17635.0,252,1293.1114000000002,0.18212121212121213,3.621212121212121,66,0,High-Value Customers
Parhena Norris,12893.0,213,2205.4628199999997,0.08920689655172415,3.413793103448276,58,1,Regular Customers
Patricia Hirasaki,11182.0,135,2743.6261,0.11024390243902438,4.170731707317073,41,1,Regular Customers
Patrick Bzostek,14858.0,210,1743.07944,0.15164516129032257,4.258064516129032,62,1,Regular Customers
Patrick Gardner,16481.0,262,1975.1888999999999,0.12576923076923077,3.717948717948718,78,0,High-Value Customers
Patrick Jones,14442.0,155,4019.1325,0.2066666666666667,4.044444444444444,45,1,Regular Customers
Patrick O'Brill,26712.0,370,3778.3637,0.14137254901960783,3.9901960784313726,102,0,High-Value Customers
Patrick O'Donnell,24025.0,275,4618.1191,0.12184615384615384,4.17948717948718,78,0,High-Value Customers
Patrick Ryan,14330.0,283,409.1254200000001,0.2073888888888889,3.0833333333333335,72,0,High-Value Customers
Paul Gonzalez,15922.0,337,1620.1805,0.10023913043478261,3.782608695652174,92,0,High-Value Customers
Paul Knutson,8232.0,126,-308.48944000000006,0.22697435897435897,4.17948717948718,39,1,Regular Customers
Paul Lucas,15015.0,173,2006.5049,0.1274468085106383,4.638297872340425,47,1,Regular Customers
Paul MacIntyre,14346.0,148,1178.3952,0.1495,3.6666666666666665,48,1,Regular Customers
Paul Prost,22247.0,302,2687.733,0.12822784810126583,3.569620253164557,79,0,High-Value Customers
Paul Stevenson,19620.0,260,1834.19372,0.1051764705882353,3.2941176470588234,68,0,High-Value Customers
Paul Van Hugh,18932.0,243,4055.5694,0.11,3.523076923076923,65,0,High-Value Customers
Pauline Chand,10633.0,169,833.3308999999999,0.129375,3.5,48,1,Regular Customers
Pauline Johnson,15845.0,222,2102.4930600000002,0.24987692307692308,3.3384615384615386,65,1,Regular Customers
Pauline Webber,13888.0,242,1944.80136,0.16857971014492754,3.898550724637681,69,1,Regular Customers
Penelope Sewall,30083.0,282,4338.8111,0.09890243902439023,4.073170731707317,82,0,High-Value Customers
Pete Armstrong,10395.0,193,1555.35456,0.2145,3.5,56,1,Regular Customers
Pete Kriz,18657.0,251,1664.5781,0.1776986301369863,3.8219178082191783,73,0,High-Value Customers
Pete Takahito,13054.0,184,609.7002,0.157921568627451,3.764705882352941,51,1,Regular Customers
Peter Bühler,9897.0,161,1936.1847,0.16808510638297874,3.978723404255319,47,1,Regular Customers
Peter Fuller,29876.0,280,1063.2913599999997,0.1373793103448276,4.551724137931035,87,0,High-Value Customers
Peter McVee,11288.0,149,1018.6375999999999,0.09695652173913043,3.282608695652174,46,1,Regular Customers
Philip Brown,11386.0,240,1271.84916,0.1812105263157895,4.2631578947368425,76,1,Regular Customers
Philip Fox,18031.0,249,1908.8786,0.11701492537313432,3.925373134328358,67,0,High-Value Customers
Philisse Overcash,17984.0,231,2175.7896,0.13293150684931507,3.863013698630137,73,0,High-Value Customers
Phillina Ober,19099.0,259,-1026.1020199999998,0.22857971014492753,4.028985507246377,69,1,Regular Customers
Phillip Breyer,24269.0,319,1403.958,0.2342142857142857,4.190476190476191,84,0,High-Value Customers
Phillip Flathmann,13392.0,219,940.8555000000001,0.17338235294117646,3.7794117647058822,68,1,Regular Customers
Pierre Wener,8422.0,189,1942.2988,0.13721311475409834,3.3442622950819674,61,1,Regular Customers
Quincy Jones,18585.0,213,2243.1929,0.17679245283018868,4.735849056603773,53,1,Regular Customers
Rachel Payne,14998.0,242,1902.7221,0.17432432432432432,3.7837837837837838,74,0,High-Value Customers
Ralph Arnett,23044.0,263,2613.0752,0.16363636363636364,3.5795454545454546,88,0,High-Value Customers
Ralph Kennedy,13998.0,208,-1555.7894199999998,0.15559375,3.75,64,1,Regular Customers
Ralph Ritter,13584.0,143,2838.98338,0.09392592592592593,4.296296296296297,54,1,Regular Customers
Randy Bradley,22898.0,299,4151.35242,0.08679518072289158,3.9518072289156625,83,0,High-Value Customers
Randy Ferguson,16598.0,232,3093.9550000000004,0.09765079365079365,4.190476190476191,63,0,High-Value Customers
Raymond Buch,29601.0,262,8453.0495,0.0847887323943662,3.6056338028169015,71,0,High-Value Customers
Raymond Messe,18317.0,210,1855.40302,0.09006451612903227,3.3870967741935485,62,1,Regular Customers
Resi Pölking,22053.0,303,1068.3838,0.15879120879120878,3.7472527472527473,91,0,High-Value Customers
Ricardo Emerson,14039.0,181,2643.68018,0.086,3.864406779661017,59,1,Regular Customers
Ricardo Sperren,14432.0,208,1823.65088,0.12317647058823529,4.25,68,1,Regular Customers
Richard Bierner,14797.0,224,-1125.65658,0.21540298507462688,3.671641791044776,67,1,Regular Customers
Richard Eichhorn,16340.0,208,2391.41164,0.11853731343283583,3.5970149253731343,67,1,Regular Customers
Rick Bensley,20854.0,329,4066.46,0.07597468354430381,3.7341772151898733,79,0,High-Value Customers
Rick Duston,17546.0,236,3587.4449,0.04775757575757576,4.409090909090909,66,0,High-Value Customers
Rick Hansen,16356.0,230,1850.8903,0.15250000000000002,3.7857142857142856,56,1,Regular Customers
Rick Huthwaite,13438.0,182,1664.66446,0.17589655172413793,4.293103448275862,58,1,Regular Customers
Rick Reed,16382.0,264,-47.98279999999996,0.1943835616438356,2.958904109589041,73,0,High-Value Customers
Rick Wilson,25125.0,265,5177.4288,0.14705882352941177,4.3088235294117645,68,0,High-Value Customers
Ritsa Hightower,17695.0,213,2002.8037,0.16566666666666666,4.183333333333334,60,1,Regular Customers
Rob Beeghly,11549.0,241,1495.9239,0.19193548387096776,4.258064516129032,62,1,Regular Customers
Rob Dowd,21482.0,301,3919.9697,0.06644444444444444,4.144444444444445,90,0,High-Value Customers
Rob Haberlin,7970.0,144,1222.37166,0.1183404255319149,4.212765957446808,47,1,Regular Customers
Rob Lucas,17289.0,220,2703.98888,0.15926153846153845,3.6307692307692307,65,0,High-Value Customers
Rob Williams,9988.0,144,2252.2208,0.09104166666666667,4.25,48,1,Regular Customers
Robert Barroso,6256.0,143,640.1234,0.1728888888888889,4.6,45,1,Regular Customers
Robert Dilbeck,16344.0,187,3965.8731,0.13589285714285715,3.732142857142857,56,1,Regular Customers
Robert Marley,12868.0,162,2542.2423,0.0925531914893617,4.468085106382978,47,1,Regular Customers
Robert Waldorf,12596.0,214,2137.0023,0.11984375,3.90625,64,1,Regular Customers
Roger Barcio,15304.0,150,2879.5411,0.15574074074074074,3.7222222222222223,54,1,Regular Customers
Roger Demir,14738.0,269,3037.0109,0.11675324675324676,3.8051948051948052,77,0,High-Value Customers
Roland Fjeld,13090.0,210,1123.5285,0.08050847457627118,3.593220338983051,59,1,Regular Customers
Roland Murray,7403.0,118,1250.33376,0.17464864864864865,4.351351351351352,37,1,Regular Customers
Roland Schwarz,15108.0,175,3472.16638,0.07253061224489797,3.6530612244897958,49,1,Regular Customers
Rose O'Brian,21912.0,291,868.8818999999999,0.1339240506329114,3.4050632911392404,79,0,High-Value Customers
Ross Baird,19314.0,310,2350.5301400000003,0.11654545454545455,4.5064935064935066,77,0,High-Value Customers
Ross DeVincentis,10302.0,270,1939.89446,0.16862857142857143,3.7142857142857144,70,1,Regular Customers
Roy Collins,7956.0,172,737.7457,0.11355555555555556,3.8,45,1,Regular Customers
Roy Französisch,15652.0,272,2841.73178,0.11612820512820513,4.102564102564102,78,0,High-Value Customers
Roy Phan,14610.0,254,138.85420000000005,0.19430555555555556,4.402777777777778,72,1,Regular Customers
Roy Skaria,8121.0,209,1463.42858,0.12057142857142857,4.142857142857143,56,1,Regular Customers
Ruben Ausman,15939.0,240,3320.46868,0.06605333333333333,4.333333333333333,75,0,High-Value Customers
Ruben Dartt,18320.0,284,3330.6742,0.07209302325581396,3.941860465116279,86,0,High-Value Customers
Russell Applegate,21398.0,267,2164.19772,0.15910526315789475,4.355263157894737,76,0,High-Value Customers
Russell D'Ascenzo,15819.0,231,1230.36572,0.14371830985915493,3.619718309859155,71,0,High-Value Customers
Ryan Akin,13742.0,172,896.7278,0.13745454545454547,3.5090909090909093,55,1,Regular Customers
Ryan Crowe,9539.0,161,2124.0154,0.09480000000000001,3.88,50,1,Regular Customers
Sally Hughsby,18951.0,293,1795.36144,0.1534025974025974,4.922077922077922,77,0,High-Value Customers
Sally Knutson,13292.0,231,2975.51382,0.10216129032258064,3.3870967741935485,62,1,Regular Customers
Sally Matthias,13063.0,170,1528.3608,0.12222222222222222,3.962962962962963,54,1,Regular Customers
Sam Craven,11056.0,245,1116.0096,0.13884057971014493,3.7246376811594204,69,1,Regular Customers
Sam Zeldin,16361.0,262,2915.8473,0.1695064935064935,3.7012987012987013,77,0,High-Value Customers
Sample Company A,19129.0,309,18.425320000000013,0.1795111111111111,4.844444444444444,90,0,High-Value Customers
Sandra Flanagan,11259.0,180,1865.6513,0.0784313725490196,4.666666666666667,51,1,Regular Customers
Sandra Glassco,11853.0,148,2883.7084,0.07184,3.56,50,1,Regular Customers
Sanjit Chand,26524.0,244,8205.3799,0.1498550724637681,4.536231884057971,69,0,High-Value Customers
Sanjit Engle,30143.0,299,6015.78392,0.06224390243902439,4.390243902439025,82,0,High-Value Customers
Sanjit Jacobs,13521.0,268,1828.0039,0.17468354430379748,3.7974683544303796,79,0,High-Value Customers
Saphhira Shifley,23632.0,326,-612.3282600000003,0.13745238095238094,4.321428571428571,84,0,High-Value Customers
Sara Luxemburg,16827.0,250,1899.9305000000002,0.11280487804878049,3.8292682926829267,82,0,High-Value Customers
Sarah Bern,14603.0,158,2366.9597999999996,0.16920000000000002,3.54,50,1,Regular Customers
Sarah Brown,22300.0,262,1668.65412,0.14149295774647885,4.070422535211268,71,0,High-Value Customers
Sarah Foster,15659.0,256,829.7639999999999,0.1358904109589041,4.095890410958904,73,0,High-Value Customers
Sarah Jordon,16070.0,290,2511.86098,0.1661012658227848,3.721518987341772,79,0,High-Value Customers
Scot Coram,22129.0,259,3071.368,0.1125,4.328125,64,0,High-Value Customers
Scot Wooten,15479.0,209,1948.35962,0.13967857142857143,3.9285714285714284,56,1,Regular Customers
Scott Cohen,12537.0,242,1222.6707999999999,0.22675675675675677,4.256756756756757,74,1,Regular Customers
Scott Williamson,17044.0,255,1044.1871999999998,0.19297058823529412,4.044117647058823,68,0,High-Value Customers
Sean Braxton,20514.0,208,-1896.9793,0.2309433962264151,3.7358490566037736,53,1,Regular Customers
Sean Christensen,20907.0,257,462.27869999999996,0.2330263157894737,4.302631578947368,76,0,High-Value Customers
Sean Miller,35170.0,169,-409.70634000000007,0.19024000000000002,4.44,50,1,Regular Customers
Sean O'Donnell,16366.0,204,2407.04362,0.08856666666666667,4.316666666666666,60,1,Regular Customers
Sean Wendt,8168.0,149,1031.54774,0.22808695652173916,4.413043478260869,46,1,Regular Customers
Seth Vernon,23640.0,317,2222.7536800000003,0.15696470588235295,4.364705882352941,85,0,High-Value Customers
Shahid Collister,17678.0,330,1692.37974,0.1495764705882353,4.105882352941176,85,0,High-Value Customers
Shahid Hopkins,12979.0,223,1059.23294,0.17826470588235294,3.5588235294117645,68,1,Regular Customers
Shahid Shariari,18107.0,224,131.5111800000001,0.1177910447761194,3.746268656716418,67,1,Regular Customers
Sharelle Roach,13005.0,206,-2551.18846,0.226,5.0576923076923075,52,1,Regular Customers
Shaun Chance,9610.0,185,357.01936,0.25432142857142853,3.8214285714285716,56,1,Regular Customers
Shaun Weien,8247.0,113,1163.569,0.08119047619047619,4.238095238095238,42,1,Regular Customers
Sheri Gordon,13818.0,210,2338.9888,0.09779661016949152,3.9491525423728815,59,1,Regular Customers
Shirley Daniels,17959.0,303,3647.2210999999998,0.1690588235294118,3.364705882352941,85,0,High-Value Customers
Shirley Jackson,13385.0,215,1581.8093,0.11923076923076924,3.769230769230769,52,1,Regular Customers
Shirley Schmidt,7903.0,150,416.34612,0.12561111111111112,4.361111111111111,36,1,Regular Customers
Shui Tom,15006.0,207,2234.10296,0.10024615384615385,3.523076923076923,65,1,Regular Customers
Sibella Parks,7221.0,144,749.227,0.1627777777777778,4.388888888888889,36,1,Regular Customers
Skye Norling,14225.0,232,-2637.9805,0.2,3.8507462686567164,67,1,Regular Customers
Sonia Cooley,10012.0,214,938.0015999999999,0.12175438596491227,4.175438596491228,57,1,Regular Customers
Sonia Sunley,13118.0,213,2370.1265,0.12327868852459016,3.7540983606557377,61,1,Regular Customers
Speros Goranitis,12948.0,224,1541.10256,0.1941212121212121,4.46969696969697,66,1,Regular Customers
Stefania Perrino,19418.0,285,17.04149999999992,0.16717948717948716,3.8846153846153846,78,0,High-Value Customers
Stefanie Holloman,14205.0,202,1978.1796000000002,0.1409090909090909,4.3090909090909095,55,1,Regular Customers
Stephanie Phelps,11151.0,170,1682.80564,0.2207391304347826,4.304347826086956,46,1,Regular Customers
Stephanie Ulpright,10779.0,235,510.2519,0.19722222222222222,4.111111111111111,72,1,Regular Customers
Steve Carroll,19823.0,258,1708.7930800000001,0.10861971830985916,4.352112676056338,71,0,High-Value Customers
Steve Chapman,23401.0,293,2165.6836,0.2124864864864865,3.108108108108108,74,0,High-Value Customers
Steve Nguyen,13404.0,233,2384.85126,0.12331147540983607,4.049180327868853,61,1,Regular Customers
Steven Cartwright,16918.0,324,2066.03938,0.15345205479452054,4.109589041095891,73,0,High-Value Customers
Steven Roelle,19374.0,218,4387.3584,0.0784923076923077,4.430769230769231,65,0,High-Value Customers
Steven Ward,25669.0,383,2794.7316,0.09754716981132075,4.084905660377358,106,0,High-Value Customers
Stewart Carmichael,16529.0,308,318.0876800000001,0.1803855421686747,3.397590361445783,83,0,High-Value Customers
Stewart Visinsky,17232.0,274,2182.7873,0.13653333333333334,3.96,75,0,High-Value Customers
Stuart Calhoun,11409.0,168,1276.3538,0.18404444444444445,4.4,45,1,Regular Customers
Stuart Van,22308.0,227,978.6733800000001,0.13296774193548386,3.7096774193548385,62,0,High-Value Customers
Sue Ann Reed,16494.0,227,1354.7027600000001,0.15940625,4.109375,64,1,Regular Customers
Sung Chung,11265.0,184,1696.6987199999999,0.19134782608695652,4.195652173913044,46,1,Regular Customers
Sung Pak,13496.0,168,1750.68106,0.2058076923076923,4.173076923076923,52,1,Regular Customers
Sung Shariari,5331.0,150,-559.9772,0.24590697674418605,4.744186046511628,43,1,Regular Customers
Susan Gilcrest,12686.0,192,541.3085599999999,0.18713793103448279,3.8275862068965516,58,1,Regular Customers
Susan MacKendrick,8634.0,133,1528.2749000000001,0.07609756097560975,3.5853658536585367,41,1,Regular Customers
Susan Pistek,29020.0,235,6484.40726,0.13826470588235296,3.9558823529411766,68,0,High-Value Customers
Susan Vittorini,15689.0,229,668.4789000000001,0.23495522388059703,4.1940298507462686,67,1,Regular Customers
Suzanne McNair,12888.0,212,1170.85834,0.11209375,4.203125,64,1,Regular Customers
Sylvia Foulston,9257.0,154,1895.183,0.14404255319148934,4.0212765957446805,47,1,Regular Customers
Tamara Chand,37453.0,271,8672.8989,0.18468181818181817,3.5454545454545454,88,0,High-Value Customers
Tamara Dahlen,7704.0,184,-948.1228,0.21655172413793106,3.2758620689655173,58,1,Regular Customers
Tamara Manning,14461.0,200,1928.1339,0.09981818181818182,4.181818181818182,55,1,Regular Customers
Tamara Willingham,14256.0,194,3275.0801,0.13288135593220338,3.847457627118644,59,1,Regular Customers
Tanja Norvell,9595.0,179,-706.1821600000001,0.17649056603773586,4.547169811320755,53,1,Regular Customers
Ted Butterfield,16030.0,326,1559.26902,0.08952631578947369,4.368421052631579,76,0,High-Value Customers
Ted Trevino,17245.0,229,2320.3586,0.12515625,4.109375,64,0,High-Value Customers
Thais Sissman,6787.0,188,1109.5608,0.09016666666666667,4.066666666666666,60,1,Regular Customers
Thea Hendricks,15541.0,193,1952.4961,0.12898305084745762,4.067796610169491,59,1,Regular Customers
Thea Hudgings,15353.0,222,2265.68778,0.09690625,4.046875,64,1,Regular Customers
Theone Pippenger,23965.0,304,2073.88638,0.16425,4.079545454545454,88,0,High-Value Customers
Theresa Coyne,22219.0,332,3359.81226,0.13742857142857143,3.8452380952380953,84,0,High-Value Customers
Theresa Swint,7936.0,195,1134.0224,0.10873015873015872,4.301587301587301,63,1,Regular Customers
Thomas Boland,17427.0,256,2286.4019,0.11478260869565217,3.579710144927536,69,0,High-Value Customers
Thomas Brumley,11805.0,147,2052.3113200000003,0.12663157894736843,4.2368421052631575,38,1,Regular Customers
Thomas Seio,14530.0,218,2349.54862,0.09370588235294118,3.9705882352941178,68,1,Regular Customers
Thomas Thornton,15055.0,234,1661.20726,0.17876190476190476,3.7301587301587302,63,1,Regular Customers
Tiffany House,16804.0,196,1656.2869999999998,0.1828358208955224,3.5671641791044775,67,1,Regular Customers
Tim Brockman,19103.0,305,3065.7062,0.17337078651685392,4.134831460674158,89,0,High-Value Customers
Tim Taslimi,9780.0,150,1284.8362,0.12272727272727273,3.7818181818181817,55,1,Regular Customers
Toby Braunhardt,11699.0,212,1247.46136,0.12740298507462686,4.253731343283582,67,1,Regular Customers
Toby Carlisle,20126.0,238,1497.4768000000001,0.11686567164179104,3.701492537313433,67,0,High-Value Customers
Toby Gnade,13021.0,221,2986.457,0.11682539682539683,3.7301587301587302,63,1,Regular Customers
Toby Ritter,12427.0,205,2436.90546,0.05806153846153846,3.9076923076923076,65,1,Regular Customers
Toby Swindell,18632.0,249,2602.96458,0.14823684210526317,3.9210526315789473,76,0,High-Value Customers
Todd Boyes,9647.0,234,772.014,0.20746268656716418,3.8358208955223883,67,1,Regular Customers
Todd Sumrall,27775.0,228,5093.9654,0.10605333333333333,3.96,75,0,High-Value Customers
Tom Ashbrook,40489.0,284,6311.9791,0.090125,4.1,80,0,High-Value Customers
Tom Boeckenhauer,24480.0,283,4196.3499,0.15376344086021507,4.32258064516129,93,0,High-Value Customers
Tom Prescott,12874.0,175,346.1872200000001,0.18864,3.76,50,1,Regular Customers
Tom Stivers,15345.0,240,2364.9883,0.11681159420289856,4.202898550724638,69,0,High-Value Customers
Tom Zandusky,15348.0,222,367.4914000000001,0.14254794520547945,4.602739726027397,73,1,Regular Customers
Tonja Turnell,20085.0,283,2230.7893599999998,0.14554761904761904,4.309523809523809,84,0,High-Value Customers
Tony Chapman,12633.0,227,1401.12856,0.1675223880597015,4.208955223880597,67,1,Regular Customers
Tony Molinari,15973.0,232,1500.9713,0.11427499999999999,3.8625,80,0,High-Value Customers
Tony Sayre,19734.0,219,2149.3462,0.21427272727272725,3.8333333333333335,66,0,High-Value Customers
Tracy Blumstein,20704.0,314,257.36161999999985,0.1951868131868132,3.978021978021978,91,0,High-Value Customers
Tracy Collins,11099.0,192,382.99710000000005,0.17981818181818182,2.9272727272727272,55,1,Regular Customers
Tracy Hopkins,13095.0,189,-733.7475000000003,0.16636363636363638,3.1454545454545455,55,1,Regular Customers
Tracy Poddar,13289.0,253,1795.66,0.1264705882352941,3.7794117647058822,68,0,High-Value Customers
Tracy Zic,10860.0,163,-80.11549999999995,0.22229166666666667,4.25,48,1,Regular Customers
Troy Blackwell,9187.0,163,1438.6508999999999,0.09130434782608696,3.739130434782609,46,1,Regular Customers
Troy Staebel,22579.0,313,1719.5679,0.1374698795180723,3.9759036144578315,83,0,High-Value Customers
Trudy Brown,15078.0,230,1500.6631,0.16492753623188405,3.927536231884058,69,1,Regular Customers
Trudy Glocke,18883.0,288,3096.2398,0.14362666666666668,3.6133333333333333,75,0,High-Value Customers
Trudy Schmidt,9980.0,182,1025.6195,0.12517857142857142,4.089285714285714,56,1,Regular Customers
Valerie Dominguez,15987.0,235,2031.9158,0.19985074626865673,4.402985074626866,67,1,Regular Customers
Valerie Mitchum,14567.0,219,-1645.79878,0.15179411764705883,3.7058823529411766,68,1,Regular Customers
Valerie Takahito,19368.0,260,1090.7832,0.18569444444444444,4.083333333333333,72,0,High-Value Customers
Vicky Freymann,12600.0,179,26.11299999999992,0.1326530612244898,4.081632653061225,49,1,Regular Customers
Victor Preis,12063.0,199,2232.7958,0.1676206896551724,4.310344827586207,58,1,Regular Customers
Victoria Brennan,10745.0,184,908.5638,0.17715555555555557,3.888888888888889,45,1,Regular Customers
Victoria Pisteka,18554.0,226,2390.8627,0.12266666666666667,4.1,60,0,High-Value Customers
Victoria Wilson,17039.0,249,294.38090000000005,0.18515151515151515,4.636363636363637,66,1,Regular Customers
Vivek Gonzalez,10296.0,167,-364.4246999999999,0.155,4.06,50,1,Regular Customers
Vivek Grady,23767.0,209,4046.90616,0.0861311475409836,3.6885245901639343,61,0,High-Value Customers
Vivek Sundaresam,11413.0,143,1586.6187,0.16499999999999998,3.75,40,1,Regular Customers
Vivian Mathis,3891.0,120,656.9143,0.06583333333333334,3.75,36,1,Regular Customers
William Brown,16886.0,298,2547.9023,0.14695238095238095,3.6904761904761907,84,0,High-Value Customers
Xylona Preis,12202.0,213,1304.7226,0.08475409836065574,4.459016393442623,61,1,Regular Customers
Yana Sorensen,20034.0,215,3450.4063,0.07096774193548387,4.67741935483871,62,0,High-Value Customers
Yoseph Carroll,20165.0,203,4347.1766,0.06999999999999999,3.9642857142857144,56,0,High-Value Customers
Zuschuss Carroll,28485.0,334,436.93626,0.22131764705882354,4.329411764705882,85,0,High-Value Customers
Zuschuss Donatelli,12434.0,174,201.73710000000005,0.11577777777777777,3.7777777777777777,54,1,Regular Customers
